business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
YRxVeyRnXe5S6plDtTjapw;gzz7ljGrV0Rzb93K-CK_ZQ;Outstay tiny restaurant can accommodate about 10 people tops. Delicious good and amazing, friendly servicer by a very sweet older woman owner who insists...;5;2023-10-07 02:17:35;SIR5p8-RoLiicVmapmvM9g;The tiny restaurant can accommodate about 10 people. A delicious, awesome and amazing, awesome service by a very sweet, older woman, owner, who insists -;Outstay tiny restaurant can accommodate about 10 people tops. Delicious good and amazing, friendly servicer by a very sweet older woman owner who insists...;2;positive;positive;tiny accommodate 10 people delicious awesome amazing awesome service sweet old woman owner insists tiny_accommodate accommodate_10 10_people people_delicious delicious_awesome awesome_amazing amazing_awesome awesome_service service_sweet sweet_old old_woman woman_owner owner_insists tiny_accommodate_10 accommodate_10_people 10_people_delicious people_delicious_awesome delicious_awesome_amazing awesome_amazing_awesome amazing_awesome_service awesome_service_sweet service_sweet_old sweet_old_woman old_woman_owner woman_owner_insists;Recommended about Food & Service;2;positive;positive
YRxVeyRnXe5S6plDtTjapw;QB_xSAV-l1RfeoXylcp1PA;Great secret place to get food. This is a very cozy cute hole in the restaurant. They only have 4 tables. The owner is very nice and friendly. I got the...;5;2023-04-03 09:30:02;wvcG0CdoPyE3dEjMFqaFmQ;This is a very cozy hole in the restaurant. They only have 4 tables. The owner is very nice and friendly.;Great secret place to get food. This is a very cozy cute hole in the restaurant. They only have 4 tables. The owner is very nice and friendly. I got the...;2;positive;positive;cozy hole 4 table owner nice friendly cozy_hole hole_4 4_table table_owner owner_nice nice_friendly cozy_hole_4 hole_4_table 4_table_owner table_owner_nice owner_nice_friendly;French Food;2;positive;positive
YRxVeyRnXe5S6plDtTjapw;zvHZ-abIYt1iPmZCJ2FoRA;Was searching for cheap eats in Paris and this came up on Google. Not what we were expecting when we walk in. This place is what you think of when you think...;4;2023-03-17 03:32:16;Dac-RVIb3tuOCj2LkMgH3A;I was searching for cheap eats in Paris and this came up on Google. Not what we were expecting when we walk in. This place is what you think of when you think.;Was searching for cheap eats in Paris and this came up on Google. Not what we were expecting when we walk in. This place is what you think of when you think...;2;neutral;neutral;search cheap eats google expect walk place think think search_cheap cheap_eats eats_come come_google google_expect expect_walk walk_place place_think think_think search_cheap_eats cheap_eats_come eats_come_google come_google_expect google_expect_walk expect_walk_place walk_place_think place_think_think;French Food;1;neutral;negative
I9rvKHLA1-EPZw_wswesEA;4OcyoUtCz8LYpx0ZLQp5kA;What a cute find Its was a play on American food in a very odd circus surrounding in the Le Marais neighborhood. Tasty pizzas salads soup and a to die for...;4;2022-03-06 03:26:47;-SzrgJ7YDjZkgat_pjAw9Q;What a cute find!  It was a play on American food in an odd circus surrounding in the Le Marais neighborhood. Tasty pizzas, salads, soup and milkshakes to die for!;What a cute find Its was a play on American food in a very odd circus surrounding in the Le Marais neighborhood. Tasty pizzas salads soup and a to die for...;2;negative;negative;cute find play american food odd circus surround marais neighborhood tasty pizza salad soup milkshake die cute_find find_play play_american american_food food_odd odd_circus circus_surround surround_marais marais_neighborhood neighborhood_tasty tasty_pizza pizza_salad salad_soup soup_milkshake milkshake_die cute_find_play find_play_american play_american_food american_food_odd food_odd_circus odd_circus_surround circus_surround_marais surround_marais_neighborhood marais_neighborhood_tasty neighborhood_tasty_pizza tasty_pizza_salad pizza_salad_soup salad_soup_milkshake soup_milkshake_die;French Food;2;positive;positive
I9rvKHLA1-EPZw_wswesEA;nqaK6jdcuqFb1qCRVMBA6w;My then Boyfriend had me sit here, while he went and picked up my surprise. In the beginning service was fine.  I order 2 got chocolate while visiting....;2;2017-12-22 02:32:22;u5xRYdVlNHx0AsUt8JFBtQ;My then boyfriend had me sit here while he went and picked up my surprise. In the beginning, service was fine.  I ordered a chocolate while visiting.;My then Boyfriend had me sit here, while he went and picked up my surprise. In the beginning service was fine.  I order 2 got chocolate while visiting....;0;positive;positive;boyfriend sit picked surprise begin service fine order chocolate visiting boyfriend_sit sit_go go_picked picked_surprise surprise_begin begin_service service_fine fine_order order_chocolate chocolate_visiting boyfriend_sit_go sit_go_picked go_picked_surprise picked_surprise_begin surprise_begin_service begin_service_fine service_fine_order fine_order_chocolate order_chocolate_visiting;Recommended about Food & Service;2;positive;negative
I9rvKHLA1-EPZw_wswesEA;7GFA0dEPLBSboOms1wtMyA;Excellent wine and service  grabbed a couple of glasses to relax on the patio, on a busy Sunday afternoon and our table was lovely with a beautiful view of...;5;2017-07-10 06:25:36;37HswRimgBEf7_US-c3CDA;Excellent wine and service grabbed a couple of glasses to relax on the patio, on a busy Sunday afternoon, and our table was lovely, with a beautiful view of 4-5.;Excellent wine and service  grabbed a couple of glasses to relax on the patio, on a busy Sunday afternoon and our table was lovely with a beautiful view of...;2;positive;positive;excellent wine service grab couple glass relax patio busy sunday afternoon table lovely beautiful view 45 excellent_wine wine_service service_grab grab_couple couple_glass glass_relax relax_patio patio_busy busy_sunday sunday_afternoon afternoon_table table_lovely lovely_beautiful beautiful_view view_45 excellent_wine_service wine_service_grab service_grab_couple grab_couple_glass couple_glass_relax glass_relax_patio relax_patio_busy patio_busy_sunday busy_sunday_afternoon sunday_afternoon_table afternoon_table_lovely table_lovely_beautiful lovely_beautiful_view beautiful_view_45;Recommended about Food & Service;2;positive;positive
tM2GensNFi0OjEDhrbA4TQ;HknD7K_JWwMAMd0W_ITwfQ;Atmosphere Lion Sot has a very clean and fancy feel on the inside. White table clothes, candles, and a sleek bar are all eyecatching parts of Lion Sot....;3;2022-07-08 20:34:48;9Bh6-P9QxoxMYQt61izjww;Atmosphere Lion Sot has a very clean and fancy feel on the inside. Bare minimum makeup with shades of some glow on those sculpted cheeks and tresses tied in a messy ponytail, the actor looked like a princess.;Atmosphere Lion Sot has a very clean and fancy feel on the inside. White table clothes, candles, and a sleek bar are all eyecatching parts of Lion Sot....;1;positive;positive;atmosphere lion sot clean fancy feel inside bare minimum makeup shade glow sculpt cheek tress tie messy ponytail actor look princess atmosphere_lion lion_sot sot_clean clean_fancy fancy_feel feel_inside inside_bare bare_minimum minimum_makeup makeup_shade shade_glow glow_sculpt sculpt_cheek cheek_tress tress_tie tie_messy messy_ponytail ponytail_actor actor_look look_princess atmosphere_lion_sot lion_sot_clean sot_clean_fancy clean_fancy_feel fancy_feel_inside feel_inside_bare inside_bare_minimum bare_minimum_makeup minimum_makeup_shade makeup_shade_glow shade_glow_sculpt glow_sculpt_cheek sculpt_cheek_tress cheek_tress_tie tress_tie_messy tie_messy_ponytail messy_ponytail_actor ponytail_actor_look actor_look_princess;French Food;2;positive;positive
tM2GensNFi0OjEDhrbA4TQ;BBWsxD8_A2QwOXG7qapQ5g;The food was excellent and the staff were friendly and helpful. It was a great place to experience a French meal for my very American eaters  They...;5;2022-07-01 10:52:56;nDgCq1eIbtiMnFE7t2Vabw;The food was excellent and the staff were friendly and helpful. It was a great place to experience a French meal for my very American eaters.;The food was excellent and the staff were friendly and helpful. It was a great place to experience a French meal for my very American eaters  They...;2;positive;positive;food excellent staff friendly helpful great place experience french meal american eater food_excellent excellent_staff staff_friendly friendly_helpful helpful_great great_place place_experience experience_french french_meal meal_american american_eater food_excellent_staff excellent_staff_friendly staff_friendly_helpful friendly_helpful_great helpful_great_place great_place_experience place_experience_french experience_french_meal french_meal_american meal_american_eater;French Food;2;positive;positive
tM2GensNFi0OjEDhrbA4TQ;PDrO6n7fUMhl5Vvu1cLBvQ;"After visit to catacombs  was looking for a yummy food place. 

This restaurant is genius.  

Service is professional and excellent.   Host speaks perfect...";5;2020-03-07 12:27:52;WOdCu0JYs5s9MKWMTF-5mQ;After a visit to the catacombs, I was looking for a yummy food place. This restaurant is genius! The Service is professional and excellent.;"After visit to catacombs  was looking for a yummy food place. 

This restaurant is genius.  

Service is professional and excellent.   Host speaks perfect...";2;positive;positive;visit catacomb look yummy food place genius service professional excellent visit_catacomb catacomb_look look_yummy yummy_food food_place place_genius genius_service service_professional professional_excellent visit_catacomb_look catacomb_look_yummy look_yummy_food yummy_food_place food_place_genius place_genius_service genius_service_professional service_professional_excellent;French Food;2;positive;positive
7U2kAaO_PdsTzInfFDk5ag;kiKrthO-lpElgbDs1ZozeA;We had a great dinner.  We were looking for an easy dinner after arriving today. The chef is a talented young woman  so we were told at Le Bristol.  It...;5;2018-03-30 13:01:50;7nvma79TpmrbFpYgzQAsSQ;We had a great dinner. We were looking for an easy dinner after arriving today. The chef is a talented young woman, so we were told at Le Bristol.;We had a great dinner.  We were looking for an easy dinner after arriving today. The chef is a talented young woman  so we were told at Le Bristol.  It...;2;positive;positive;great dinner look easy dinner arrive today chef talented young woman tell bristol great_dinner dinner_look look_easy easy_dinner dinner_arrive arrive_today today_chef chef_talented talented_young young_woman woman_tell tell_bristol great_dinner_look dinner_look_easy look_easy_dinner easy_dinner_arrive dinner_arrive_today arrive_today_chef today_chef_talented chef_talented_young talented_young_woman young_woman_tell woman_tell_bristol;Restaurant for Dinner;2;positive;positive
7U2kAaO_PdsTzInfFDk5ag;rZ7pSt2nkIS13hN--RzpJA;Phenomal, both food and service. We randomly came here last week because it was close to our hotel. We lucked out on a busy Friday night with a small table...;5;2019-10-14 16:41:24;J0jwwq-0OoeNNM-1wukzSw;We randomly came here last week because it was close to our hotel. We lucked out on a busy Friday night with a small table.;Phenomal, both food and service. We randomly came here last week because it was close to our hotel. We lucked out on a busy Friday night with a small table...;2;positive;positive;randomly last week close hotel lucked busy friday night small table randomly_come come_last last_week week_close close_hotel hotel_lucked lucked_busy busy_friday friday_night night_small small_table randomly_come_last come_last_week last_week_close week_close_hotel close_hotel_lucked hotel_lucked_busy lucked_busy_friday busy_friday_night friday_night_small night_small_table;French Food;2;positive;positive
HFgz1aeAIpm4eA_-kH8t7A;MRO2I5VyuVgTfoq5zicUng;My husband and I visited Paris in November. We both agree that Jacques Faussat's brasserie is at the top of our list when it comes to our dinning...;5;2023-12-17 15:14:28;-FPN1i-lbvtm95QnHHBDCw;My husband and I visited Paris in November. We both agree that Jacques Faussat's brasserie is at the top of our list when it comes to our dining.;My husband and I visited Paris in November. We both agree that Jacques Faussat's brasserie is at the top of our list when it comes to our dinning...;2;positive;positive;husband visit november agree jacques faussat brasserie top list din husband_visit visit_november november_agree agree_jacques jacques_faussat faussat_brasserie brasserie_top top_list list_come come_din husband_visit_november visit_november_agree november_agree_jacques agree_jacques_faussat jacques_faussat_brasserie faussat_brasserie_top brasserie_top_list top_list_come list_come_din;French Food;2;positive;positive
