business_id;review_id;text;rating
aYMXcHm5uinrKpBxSql5KA;BSTTYB2vvX0CnkJC7XbI0g;This place was described as gay and camp. That's all I needed to know. Great service, great food, and an amazing server.;5
aYMXcHm5uinrKpBxSql5KA;82b6yd-UTLhpIR8bHP0VAw;The atmosphere of this restaurant was great. My meal came out in less than 10 minutes. The prices were very reasonable. I would definitely visit this place...;5
aYMXcHm5uinrKpBxSql5KA;ApJoEJ2NfnajRY9FSDMHzA;We had a very tasty lunch here - they mostly serve pasta.  It is a very small restaurant with just one waiter but they turn over fast so we were able to get...;4
QTIX4IPk1bp3Ste22XZhdQ;AEC5bR_EVu5hYZ_wDmomdw;While living in France I visited several times and it was one of my favorite bars to visit. The bar is located on a small side street and the entrance is...;4
x1wGVXg_UdOm6WVWU7iPYg;vknc7GLqE5xuls9jRE8e2w;"Amazing Crepe shop. 
Amazing decor with a fun environment. 
Staff were extremely helpful and nice. 

The crepe was perfect and lots of the toppings. They...";5
x1wGVXg_UdOm6WVWU7iPYg;_F5Z-kkXnKPghNntHOMR2w;"It was good. 

We had been looking for a place to get a sweet crepe or a gelato. We found La Crème de Paris about 2 blocks from our hotel. 

My wife had the...";4
x1wGVXg_UdOm6WVWU7iPYg;O_1PJiYcdvnvWBRwv9TMRw;We went here twice during our ~3/4ish day stay. It's super convenient to our hotel! If you're itching for sweets, this can definitely scratch that itch. If...;4
8jHjG5meQIK8xWuPqSTzTA;40VPMWOGFH1cTfzdmKybfQ;Wow! This was one of the best meals I had while I was in Paris. So delicious! This meal was big enough for two people but I ate it all in one setting....;5
8jHjG5meQIK8xWuPqSTzTA;M3Vo4OxEHCOb8ypFB3tC4g;Went here yesterday because of the great reviews. Although yelp says it was open on Sunday at 8pm, they were closed. Very disappointed. You should update this.;1
8jHjG5meQIK8xWuPqSTzTA;ICDo6RePq5S6ND2UP0wLtA;"The soup was so delicious. The service was great too; we didn't know any French so the waiter patiently explained everything. He also went out of his way to...";5
NjMs0pYP5QiaRntiDtPJ-w;eW8Vcq7_MJseRAr6XoLjOg;When we went for lunch, there was one chef and one server. It seems to be a common theme for tiny little Parisian restaurants and it's cool to see. That may...;5
NjMs0pYP5QiaRntiDtPJ-w;dP-qI0GxayDr7p0MCZ9M1w;We had reservations for a 7pm cruise along the Seine and it was 5pm.  We hadn't eaten in hours and wanted to grab a bite before the cruise, but alas nothing...;2
NjMs0pYP5QiaRntiDtPJ-w;BeZ4rzFqj7fxxLbZTspQKQ;As me and my girlfriend went for for a little boat trip we needed to go to toilet after. We asked if we can use the toilet of the restaurant. He said if we...;1
Oy_sGdNmG80EU0Svh349ZA;ltX3oMIA0K0_gJC4ND3Efw;My friend and I were looking for crêpes while we were exploring around the city and found this place. There were a couple of men holding down the front,...;5
Oy_sGdNmG80EU0Svh349ZA;LQ9ZN6V0mwY3QuzAL0k-xQ;Fantastic crepes! Any type of crepe, any way you want it, Chez Georges will deliver. Located on the side of the street, getting crepes to-go is simple and...;4
Oy_sGdNmG80EU0Svh349ZA;GbswV6t2iyJYblRYsBarLQ;"Exactly what it claims to be, a delicious creperie! 

I should have asked for more butter and longer on the grill ~ but that's on me. Friendly, personable...";5
eXfHBFOkbvab1M8-7gXV2A;a6OzXXvN2F7cPgQvpGpDZA;Service top notch. Cuisine, elite. Le Sergent brings refined cuisine in a quaint yet modern setting. After scouring the web for the right Michelin star...;5
eXfHBFOkbvab1M8-7gXV2A;10L0Q8Y78xkrEpnuD7uJDQ;"Went for the course tasting with wine pairing. 

We had a group of 9 and we're well accommodated.  We were sat promptly on arrival.  
Dishes were creative...";5
eXfHBFOkbvab1M8-7gXV2A;-I7oUIDohNVJOigCORm5JA;What an incredible way to begin your Paris adventure!  My wife and I arrived in Paris in the afternoon, and had an 8 PM reservation.  It was so nice to walk...;5
75dWRn-w1sOcrYK8gxvF9A;R6-9WVVzhYfsARRST8E4Xw;Wow, this was my favorite surprise spot to eat during a trip to Paris! The Vietnamese-French bistro is simply delicious to the point that in a city of so...;5
75dWRn-w1sOcrYK8gxvF9A;QirbFvNc1G1xAFBs_E0Kcg;I was on vacation in Paris , France and was shopping in the 4th district . I got so hungry while shopping and stumbled upon this Vietnamese place . It's was...;5
75dWRn-w1sOcrYK8gxvF9A;FAzRGapdQZ43mfCkYjhYgA;Hanoi is cute- it's a nice spot for a quick meal. Not the most authentic Vietnamese food (I preferred Co Ba Saigon for taste) but a good place for a very...;4
CzChEgDBwb9ut28dD3gkfA;Uql_qJ6NgElK12dyoyoliQ;Lovely little place. Good wine. I had a really good pesto risotto with white fish the name of which I forgot. Their tar tar was also good too.;4
CzChEgDBwb9ut28dD3gkfA;zb-gw8k5NPo5dBcJARXEKQ;This is an amazing spot - a fusion between Japanese and French cuisine - the atmosphere is lovely and the owner is so kind. The wine is all biologique and...;5
CzChEgDBwb9ut28dD3gkfA;Ls4im4wECmcwG3MFoI93TA;the French Japanese fusion works so well the food is fresh and so so delicious! So happy I found this place;5
TNTEFv9yIM6CQDa5vVmoJg;r5ytmjFFPIOP_B5esHqicA;"I ended up visiting this restaurant more than once and will lay out what I ordered and my personal opinion on them.

First off, the restaurant is open very...";4
TNTEFv9yIM6CQDa5vVmoJg;Jvdyka8YANOvHqDip9fq5Q;"Foie gras poéle - The Foie gras was satisfying. Nicely pan seared.  Three hazelnut soup was interesting but I felt it was overwhelmingly salty.

Lamb...";3
TNTEFv9yIM6CQDa5vVmoJg;LJ5qQ233Qt98cjZSpO-6hQ;Super good! The aligot was veryyyy cheesy and creamy. I didn't like the sausages too much because they were a little too fatty but this is how they are...;5
fYR-IGUEYHglDTaDyvYWOQ;OspcZg5XUylX-Kulp3nnGw;The manager and staff here were great. They gave us a really warm welcome and took their time explaining the menu in English. I really appreciated that. I...;5
fYR-IGUEYHglDTaDyvYWOQ;KDzy6eAKuRSRVXwLArY1xA;We ate here our first night in Paris.  Walking through the streets, there were a number of cafes to choose from but this place just seemed very chill and...;4
fYR-IGUEYHglDTaDyvYWOQ;b15oLUnDVVtoiLRxOyUAKw;Very Neat Café, my family was touring Paris and this happened to be the perfect stop-by. Affordable prices, good food. WC design is less than ideal though...;4
-tqQsTz6TwJWiqvMWvXIEA;3KG-VLvU8-h-BdCKaqAknQ;Beautiful menu, wonderful food and excellent service!  Try the Syrah!!!   The only thing better than the amazing food is the warm, sweet hospitality from...;5
-tqQsTz6TwJWiqvMWvXIEA;6XM7NJYrR6M3pPpz0lJEeA;My mom and I had a lovely dinner at Le Hide last week. The staff did not speak much English and unfortunately we do not speak much French, but the service...;5
-tqQsTz6TwJWiqvMWvXIEA;_JDpOfJ9qy4HdsmW1SxFtQ;This place was solid, pretty good for the price. Both of our entrees were very good. The fois gras thing was good, but beware that it's very traditional. I...;4
KpoXpvctx9Yw5rP7T6FdgQ;SMF5p8npGDt-iX-wehxVEA;In two short words..... Absolutely Incredible! In my humble opinion this is a truly Michelin Star worthy restaurant. Master chef former winner circa '12...;5
KpoXpvctx9Yw5rP7T6FdgQ;2PiHiymt-4NlVYD1h-0P-w;After my first time here, I knew it is a must to come here every time I visit Paris. This time I wanted to try his cooking class, unfortunately, it was...;5
KpoXpvctx9Yw5rP7T6FdgQ;5Mx6gwRoW20zEtA7LI_pHA;Giving this 5 stars almost does this experience a disservice because it was that amazing. I came here for a private dinner with a group of 15, and I'm so...;5
WYlal50JWBfCCzGFPN57lg;wKZd93nHaW9oGW9I20KLEw;It's a hole in the wall. 10 tables tops. Although on the main road, difficult to locate so we actually went with the Shop number #20. This place serves...;5
WYlal50JWBfCCzGFPN57lg;jARDomd3S9VjZFNu6YaErw;Stopped by on our last evening in Paris looking for something a little different to eat.  Chez Cay is very small with seating for around 20. The service is...;3
WYlal50JWBfCCzGFPN57lg;RN4314kRiUMGR47rH6tK8Q;I was in Europe for about a week and started to really miss Asian food. So... I came here and it was exactly what I needed. The food is Chinese and...;4
QFC9kq_7EREiNcLKmvWfqg;-El9IomPGGX9e_KQg3Iiqg;"My favorite brewery In Paris, imho.
Great view just off the patio right on the lake. 
We were welcomed in with a boisterous voice and greeted with smiles!...";5
QFC9kq_7EREiNcLKmvWfqg;u53Ov6006Am9fTtY4VLIwQ;Fun atmosphere right on the water with plenty of indoor and outdoor seating. With my peanut allergy giving me more scares in the last year, I'm always...;4
QFC9kq_7EREiNcLKmvWfqg;h-A73DuhKgl72v59mU30QQ;I enjoy the local brew scene wherever I visit. This brewery is no exception, in the 13 arr, it sits alongside a canal. The views are gorgeous in the...;5
V_pVlZDh5vCehaGNugAZNw;WHppavZnjt708BUzqeuHXQ;Help I just booked a reservation and I can't find any information to contact the restaurant...I have a small Yorkshire terrier and we are bringing him to...;5
V_pVlZDh5vCehaGNugAZNw;NBct0qZv2VlTZ4TfhcZmWg;Love, love, love this pizzeria!  Incredibly unique setting with the ceiling covered in vines, this is a cozy spot for one of the more delicious pizzas...;5
V_pVlZDh5vCehaGNugAZNw;ry707fZKD8nfoQVJh9OLJg;This place was fantastic.  My wife and I and another couple had just learned our champagne event at the Eiffel Tower had been cancelled due to a strike.  It...;5
qNdmSOThb2nu0c99NcyEtg;u7g9-jh5V4U-JmyFGZ9wTA;It is a lovely hole in the wall. The ambiance is romantic and cozy. Staff is welcoming. The food is good, but it's on the expensive side as the portions are...;5
qNdmSOThb2nu0c99NcyEtg;V9nNVKuV7ZcGLCbccvWo9g;Best sushi I ever had in my entire life. We also had the hot pot which was define. Spicy salmon roll was on another level.;5
qNdmSOThb2nu0c99NcyEtg;ap29OBEo8UU1yk82oijm3w;"[FRENCH/ENGLISH]

Un bon restaurant japonais même s'il est un peu cher à mon goût. Malgré le prix élevé, la qualité est au rendez-vous.
J'ai pu goûté en...";3
EvCNK-WlyxLtiS6YwgGARA;aUxzgITjL3A1sf7B6810aQ;"The best food in Paris!
The gazbacho was the freshest, most delicious treat.  The salad I ordered for my main course, was made of fresh ingredients,...";5
EvCNK-WlyxLtiS6YwgGARA;CaV4eR_R_EctXwiA777QtA;"(I just realized my review never posted from last year on Google!!! I'll try here on Yelp. Written December 2021.

I am not one to write many reviews, but I...";5
EvCNK-WlyxLtiS6YwgGARA;ojqivRJXPQiPHNykO7usnA;"For my birthday my partner booked lunch at this little restaurant having read some good reviews

We arrived outside...first reaction was really, here?  This...";4
MH3RyhxkTYbE0hkx9P0mCg;v8OcMRxSJU84iDOoeJ5x6g;This was by far one of the best dining experiences I've ever had. The chef was really amazing. He's doing everything on his own, greeting dinners on the...;5
MH3RyhxkTYbE0hkx9P0mCg;sqq_c_LsKq67DPuAO0u46w;My fave local restaurant.  And for RUTH W - the guy isn't a racist or anti-foreign whatsoever.  I'm a  Brit and when I'm staying with my mate just over the...;5
MH3RyhxkTYbE0hkx9P0mCg;xA-d6E8W5qmaIH0dbQKclw;This is an amazing restaurant. It's a very intimate dining experience and plan to spend quite a bit of time there. The owner does everything from being the...;5
Jb5HMIIHF6Gm_4p8OHNBjw;HquFjWAVogRWALaozIIj8g;I'm so glad I researched for boulangeries like this around Louvre before I came here. The selection is immense, French-inspired Japanese boulangerie where...;5
Jb5HMIIHF6Gm_4p8OHNBjw;0bf7IgPQ2Y4xPNg6XgsY5w;We tried an assortment of pastries at Aki Boulanger. All were delicious. The matcha latte was memorable. It's the perfect amount of sugar and viscosity....;4
Jb5HMIIHF6Gm_4p8OHNBjw;vMf6-eBUrUzwpc39J0jQDg;Came here for breakfast and we tried assorted Onigiris, matcha crème brûlée, black sesame cornet, sakura mochi pain, and a matcha latte. They were all...;5
A2T8Nj6OF5p1L8aN8_WXVA;CB3yYbwUyS6E1vtlmsTxlA;A nice cozy French restaurant, low key but on a nice corner with outside and indoor seating.  Be sure to have google translate on your phone so you can...;4
A2T8Nj6OF5p1L8aN8_WXVA;DUqNX5Al6WzPPT5ah7rPXg;Went all over The Mediterranean on our honeymoon (including 3 different spots in Italy) and this may have been the best ravioli we had the entire trip. Cool...;5
A2T8Nj6OF5p1L8aN8_WXVA;mJgBhhwYi6Cks4usx1cm6A;"Seafood was great. Warm food on a rainy day. Service was great. Friendly. 

Sorry my french is very limited. We had the sea bass and squid. The waiter was...";5
A16ttwD0WxpRAWNRDICZdA;5tFp_YixQyop5Ua9dKzkTQ;"Had a very nice Sunday lunch here. My boyfriend and I sat outside and ordered:

+ Caffe latte 
+ Espresso
+ Tomato salad
+ Niçoise salad
+ Sardines 
+ Apple...";5
A16ttwD0WxpRAWNRDICZdA;IrQqVL_kLXK4sAGPcO4c5g;This is a tiny place.  The food is great.  The servers were very nice and spoke some English.  We had 3 main dishes, Escargot, Lamb and seared Tuna.  The...;5
A16ttwD0WxpRAWNRDICZdA;8jcB2BpQcHCIPrBtQIia-g;This is the Comptoir restaurant that is next to the Relais St. Germain hotel. It's tiny. So often they have to move the tables to get you in and out of your...;4
f0x-9Da_QHfxjahGK_Wlcg;-45B8xoNXlgoxWl4pwcjnQ;Wow! Located in Paris's Chinatown district, this place is truly the BOMb! There's always a line since they don't take reservations nor do they really have a...;5
f0x-9Da_QHfxjahGK_Wlcg;G5pm2g8lhFKPMknR-ind4Q;The egg rolls win .. it was so delicious.  Pho was a little bit sweet, not as I remembered from 2 years before, but still good enough for you to enjoy.  The...;4
f0x-9Da_QHfxjahGK_Wlcg;9X8Saz5FDgxAC1ulB5nzxg;Really good pho and bun bo hue. The broth was very flavorful and had a ton of meats and noodles.;5
KtJpK3WXMZJdPmULmkT2Zg;Ju2FLJLxC-4sfEOi__4suA;"Good restaurant, but our waiter seemed very green and unsure of himself.

We each ordered the formula for that evening, of a starter, main and dessert, and...";4
KtJpK3WXMZJdPmULmkT2Zg;MSaYA4kRKw1_Ev4a6J5BZA;Everything was excellent. I've been there twice and both times we walked away very happy. Great wine selection as well.;5
KtJpK3WXMZJdPmULmkT2Zg;OLzgYH4nVEy5LLHx1n9k7Q;Google review only has 4.3/5 but very glad we came. Amazing food and friendly service even though we barely speak any French. Had chicken and duck special....;5
4wTQFT2oxNa6Of9K-r7Uug;2LPsiMZU4k4ejn_vsc6oMg;"Amazing!!!!!!!
Service is 10/10
Food is 10/10
Apple juice freshly squeezed 
Cafe is superb 
Best food in Paris.";5
4wTQFT2oxNa6Of9K-r7Uug;bgqZ8hwyfMUrxKUtMa2X8g;"Visited this place after visiting the Louvre. It's literally next to it. Surrounded by history. Great ambience. 

We were seated quickly only to wait an...";3
4wTQFT2oxNa6Of9K-r7Uug;R7gCdVhdulEdQl14ebQk2Q;"The views here are incredible ! Night and day are fantastic! 

The waiter Alonso hildalgo was super nice! 

The inside was old.. needs a revamp.. 

Food...";3
wSMGUxcFKEC6GpGUD8tVew;KkgV_jFLWMBs4qsKQn8bBg;Seriously? Why such low rating? Benoit is here since 1912, then acquired and managed by Alain Ducasse since 2022 and boasts a one Michelin star. This is a...;5
wSMGUxcFKEC6GpGUD8tVew;umdxJ7pgYE71NFdjh_krMg;Michelin starred Alain Ducasse restaurant, so when in Paris, you have to try. Food was classic french bistro. Honestly, a little underwhelming in comparison...;3
wSMGUxcFKEC6GpGUD8tVew;avOC5sfD96a1CQe9a02D0Q;Honestly such a meh experience. The restaurant is cute, very traditional French. They offer an extensive wine list and their sommelier is really...;3
3HslTCBmaf4QLi5wi68UaA;ESCfCS5ra-gTOUeIThmcgw;We came around 4:00pm on a Thursday and this place was empty. We got the Viande Hachee sandwichs kurdes (9,00). It was hands down probably the best wrap...;5
3HslTCBmaf4QLi5wi68UaA;BaN97aaBh7MNwxfvFCu9Dw;When I was living in the 10th, this used to be my favorite place to grab a quick bite. I would always bring people who visited me here because it never...;4
3HslTCBmaf4QLi5wi68UaA;sakX3Szy6u9lsQVNZYH5LA;I was doing research about some great places to eat in Paris when I saw Urfa Dürüm. Even after walking for 40ish minutes out of my way to arrive I wasn't...;5
YmxPuQYoj7DMtAgW-wHweA;tXbJhWLnzvW5YkAJJS5d7w;"Fantastic little place!!
Great food! Non pretentious french cuisine. 
Great ambiance filled with locals. 
Service is great. 
Thanks for a great...";5
YmxPuQYoj7DMtAgW-wHweA;7YPTEEJDuMRC-4KiXgkghg;WARNING...tried twice for later dining, lunch and dinner. arrived at least an hour before posted closing and told both times the kitchen was already...;1
YmxPuQYoj7DMtAgW-wHweA;xVWhYASaMgVi-0zhFTuKow;Delicious! Great neighborhood spot! Highly recommend the Cesar salad, ravioli starter, and cheeseburger and fries, and the barely cooked chocolate cake and...;5
